area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
27103,10,2015,2,"Nicollet County, Minnesota","Total, all industries",628,11660,11657,11535,110143876,729
27103,10,2015,3,"Nicollet County, Minnesota","Total, all industries",623,11374,11450,11815,107691798,717
27103,10,2015,4,"Nicollet County, Minnesota","Total, all industries",626,12521,11928,11711,119423210,762
27105,10,2015,1,"Nobles County, Minnesota","Total, all industries",563,8570,8524,8591,84357213,758
27105,10,2015,2,"Nobles County, Minnesota","Total, all industries",563,8672,8869,8901,79529187,694
27105,10,2015,3,"Nobles County, Minnesota","Total, all industries",558,9029,9073,8995,87052911,741
27105,10,2015,4,"Nobles County, Minnesota","Total, all industries",553,8878,8887,8874,96411749,835
27107,10,2015,1,"Norman County, Minnesota","Total, all industries",207,1109,1103,1103,9599054,668
27107,10,2015,2,"Norman County, Minnesota","Total, all industries",207,1181,1226,1216,9540221,608
27107,10,2015,3,"Norman County, Minnesota","Total, all industries",197,1229,1241,1216,11134875,697
27107,10,2015,4,"Norman County, Minnesota","Total, all industries",197,1330,1236,1197,12665587,777
27109,10,2015,1,"Olmsted County, Minnesota","Total, all industries",3198,82429,82523,83056,1253747989,1167
27109,10,2015,2,"Olmsted County, Minnesota","Total, all industries",3205,84360,85676,86970,1119129047,1005
27109,10,2015,3,"Olmsted County, Minnesota","Total, all industries",3144,87052,87674,86910,1265243550,1116
27109,10,2015,4,"Olmsted County, Minnesota","Total, all industries",3156,87292,87273,86759,1212708473,1071
27111,10,2015,1,"Otter Tail County, Minnesota","Total, all industries",1595,17509,17390,17640,151771551,667
27111,10,2015,2,"Otter Tail County, Minnesota","Total, all industries",1579,18426,19153,19685,159298629,642
27111,10,2015,3,"Otter Tail County, Minnesota","Total, all industries",1550,19817,19646,19227,170838993,672
27111,10,2015,4,"Otter Tail County, Minnesota","Total, all industries",1551,18745,18338,18105,179889530,752
27113,10,2015,1,"Pennington County, Minnesota","Total, all industries",386,8510,8701,8743,86296868,767
27113,10,2015,2,"Pennington County, Minnesota","Total, all industries",384,8776,9133,9189,91258400,777
27113,10,2015,3,"Pennington County, Minnesota","Total, all industries",378,9205,9224,9121,92097504,771
27113,10,2015,4,"Pennington County, Minnesota","Total, all industries",376,9046,8967,8578,100842165,875
27115,10,2015,1,"Pine County, Minnesota","Total, all industries",526,4359,4360,4416,27224427,478
27115,10,2015,2,"Pine County, Minnesota","Total, all industries",533,4698,4897,5123,29986753,470
27115,10,2015,3,"Pine County, Minnesota","Total, all industries",516,5138,5088,4986,33348290,506
27115,10,2015,4,"Pine County, Minnesota","Total, all industries",523,5033,4959,4868,34642677,538
27117,10,2015,1,"Pipestone County, Minnesota","Total, all industries",309,3380,3321,3384,26091036,597
27117,10,2015,2,"Pipestone County, Minnesota","Total, all industries",305,3590,3650,3701,28691825,605
27117,10,2015,3,"Pipestone County, Minnesota","Total, all industries",301,3676,3696,3621,30507405,640
27117,10,2015,4,"Pipestone County, Minnesota","Total, all industries",299,3605,3534,3471,32584490,709
27119,10,2015,1,"Polk County, Minnesota","Total, all industries",866,9409,9446,9457,81099581,661
27119,10,2015,2,"Polk County, Minnesota","Total, all industries",861,9576,9766,9762,82587176,655
27119,10,2015,3,"Polk County, Minnesota","Total, all industries",851,9721,9911,10009,87410348,681
27119,10,2015,4,"Polk County, Minnesota","Total, all industries",852,10595,9964,9964,97275446,735
27121,10,2015,1,"Pope County, Minnesota","Total, all industries",312,3301,3317,3304,31094376,723
27121,10,2015,2,"Pope County, Minnesota","Total, all industries",313,3453,3585,3652,34490358,745
27121,10,2015,3,"Pope County, Minnesota","Total, all industries",305,3670,3645,3553,36856619,783
27121,10,2015,4,"Pope County, Minnesota","Total, all industries",308,3514,3503,3408,40793985,903
27123,10,2015,1,"Ramsey County, Minnesota","Total, all industries",12324,267926,268258,269059,4491434064,1287
27123,10,2015,2,"Ramsey County, Minnesota","Total, all industries",12308,272738,275501,277308,3774985405,1055
27123,10,2015,3,"Ramsey County, Minnesota","Total, all industries",12044,277706,278632,278265,3886350062,1075
27123,10,2015,4,"Ramsey County, Minnesota","Total, all industries",12095,278983,278908,278932,4267864255,1177
27125,10,2015,1,"Red Lake County, Minnesota","Total, all industries",104,672,651,665,5074631,589
27125,10,2015,2,"Red Lake County, Minnesota","Total, all industries",104,746,775,794,6058930,604
27125,10,2015,3,"Red Lake County, Minnesota","Total, all industries",101,761,756,743,5924751,605
27125,10,2015,4,"Red Lake County, Minnesota","Total, all industries",102,764,740,726,6520208,675
27127,10,2015,1,"Redwood County, Minnesota","Total, all industries",474,4288,4318,4387,34485127,612
27127,10,2015,2,"Redwood County, Minnesota","Total, all industries",474,4491,4588,4715,37521409,628
27127,10,2015,3,"Redwood County, Minnesota","Total, all industries",467,4630,4602,4496,38959559,655
27127,10,2015,4,"Redwood County, Minnesota","Total, all industries",464,4540,4527,4528,44987842,764
27129,10,2015,1,"Renville County, Minnesota","Total, all industries",520,4445,4416,4464,40037400,693
27129,10,2015,2,"Renville County, Minnesota","Total, all industries",511,4534,4647,4715,41683930,692
27129,10,2015,3,"Renville County, Minnesota","Total, all industries",504,4686,4835,4767,44312984,716
27129,10,2015,4,"Renville County, Minnesota","Total, all industries",506,5039,4692,4511,51067634,827
27131,10,2015,1,"Rice County, Minnesota","Total, all industries",1384,19163,19476,19683,201295760,796
27131,10,2015,2,"Rice County, Minnesota","Total, all industries",1386,20318,20616,20797,207914358,777
27131,10,2015,3,"Rice County, Minnesota","Total, all industries",1358,20508,20423,20710,217370627,814
27131,10,2015,4,"Rice County, Minnesota","Total, all industries",1375,20484,20542,20450,231752090,870
27133,10,2015,1,"Rock County, Minnesota","Total, all industries",269,2748,2757,2753,23618227,660
27133,10,2015,2,"Rock County, Minnesota","Total, all industries",271,2824,2874,2945,24136752,644
27133,10,2015,3,"Rock County, Minnesota","Total, all industries",265,2985,2997,2913,25348809,658
27133,10,2015,4,"Rock County, Minnesota","Total, all industries",267,2867,2900,2932,27463047,729
27135,10,2015,1,"Roseau County, Minnesota","Total, all industries",387,7314,7257,7259,83141208,879
27135,10,2015,2,"Roseau County, Minnesota","Total, all industries",389,7267,7203,7330,66107580,700
27135,10,2015,3,"Roseau County, Minnesota","Total, all industries",387,7364,7307,7222,71010442,749
27135,10,2015,4,"Roseau County, Minnesota","Total, all industries",392,8027,8158,7988,80574266,769
27137,10,2015,1,"St. Louis County, Minnesota","Total, all industries",4858,79360,79675,79885,843952867,815
27137,10,2015,2,"St. Louis County, Minnesota","Total, all industries",4830,81118,82665,84821,814030610,756
27137,10,2015,3,"St. Louis County, Minnesota","Total, all industries",4756,84789,84380,83228,885106381,809
27137,10,2015,4,"St. Louis County, Minnesota","Total, all industries",4789,81988,81187,80913,903051944,854
27139,10,2015,1,"Scott County, Minnesota","Total, all industries",2843,32646,32454,32749,380090922,896
27139,10,2015,2,"Scott County, Minnesota","Total, all industries",2836,34550,36603,37687,408514461,866
27139,10,2015,3,"Scott County, Minnesota","Total, all industries",2771,37805,37897,37452,438140481,894
27139,10,2015,4,"Scott County, Minnesota","Total, all industries",2778,36796,35875,35524,462309591,986
27141,10,2015,1,"Sherburne County, Minnesota","Total, all industries",1766,20040,20123,20379,198822544,758
27141,10,2015,2,"Sherburne County, Minnesota","Total, all industries",1761,21149,21888,22320,213642866,754
27141,10,2015,3,"Sherburne County, Minnesota","Total, all industries",1725,22150,22181,21821,213481582,745
27141,10,2015,4,"Sherburne County, Minnesota","Total, all industries",1750,21478,21242,21005,229709208,832
27143,10,2015,1,"Sibley County, Minnesota","Total, all industries",337,3046,3078,3078,26062026,654
27143,10,2015,2,"Sibley County, Minnesota","Total, all industries",335,3253,3350,3410,31436655,725
27143,10,2015,3,"Sibley County, Minnesota","Total, all industries",327,3261,3239,3258,29135329,689
27143,10,2015,4,"Sibley County, Minnesota","Total, all industries",331,3301,3252,3139,37154489,885
27145,10,2015,1,"Stearns County, Minnesota","Total, all industries",3999,71246,71077,71602,717318786,774
27145,10,2015,2,"Stearns County, Minnesota","Total, all industries",3995,72660,73601,74386,743567596,778
27145,10,2015,3,"Stearns County, Minnesota","Total, all industries",3917,74283,74638,74401,776739233,803
27145,10,2015,4,"Stearns County, Minnesota","Total, all industries",3964,74380,74099,74331,839882623,870
27147,10,2015,1,"Steele County, Minnesota","Total, all industries",868,18617,18578,18666,188441383,778
27147,10,2015,2,"Steele County, Minnesota","Total, all industries",869,18849,19446,19366,185069399,741
27147,10,2015,3,"Steele County, Minnesota","Total, all industries",870,19712,20324,19467,185820088,721
27147,10,2015,4,"Steele County, Minnesota","Total, all industries",875,20491,20335,19219,207696572,798
27149,10,2015,1,"Stevens County, Minnesota","Total, all industries",313,3883,3884,3958,37838075,745
27149,10,2015,2,"Stevens County, Minnesota","Total, all industries",314,4134,4297,4370,43636377,787
27149,10,2015,3,"Stevens County, Minnesota","Total, all industries",308,4434,4448,4436,45902149,795
27149,10,2015,4,"Stevens County, Minnesota","Total, all industries",305,4531,4437,4285,51838129,903
27151,10,2015,1,"Swift County, Minnesota","Total, all industries",291,2593,2552,2577,23097652,690
27151,10,2015,2,"Swift County, Minnesota","Total, all industries",293,2679,2702,2763,21472459,608
27151,10,2015,3,"Swift County, Minnesota","Total, all industries",288,2728,2707,2662,23450606,668
27151,10,2015,4,"Swift County, Minnesota","Total, all industries",288,2720,2657,2590,25922526,751
27153,10,2015,1,"Todd County, Minnesota","Total, all industries",493,4323,4300,4323,36156872,645
27153,10,2015,2,"Todd County, Minnesota","Total, all industries",491,4442,4460,4570,37319933,639
27153,10,2015,3,"Todd County, Minnesota","Total, all industries",474,4587,4749,4688,39111796,644
27153,10,2015,4,"Todd County, Minnesota","Total, all industries",474,4586,4465,4489,43572365,743
27155,10,2015,1,"Traverse County, Minnesota","Total, all industries",127,745,735,739,5580848,580
27155,10,2015,2,"Traverse County, Minnesota","Total, all industries",126,792,816,841,6222454,586
27155,10,2015,3,"Traverse County, Minnesota","Total, all industries",125,830,816,818,6394837,599
27155,10,2015,4,"Traverse County, Minnesota","Total, all industries",125,805,766,758,7570861,750
27157,10,2015,1,"Wabasha County, Minnesota","Total, all industries",554,5746,5586,5624,48427966,659
27157,10,2015,2,"Wabasha County, Minnesota","Total, all industries",552,5856,5940,5983,48378542,628
27157,10,2015,3,"Wabasha County, Minnesota","Total, all industries",543,6130,6107,6232,51111131,639
27157,10,2015,4,"Wabasha County, Minnesota","Total, all industries",543,6042,5764,5729,53311181,702
27159,10,2015,1,"Wadena County, Minnesota","Total, all industries",387,4431,4414,4508,39047610,675
27159,10,2015,2,"Wadena County, Minnesota","Total, all industries",381,4521,4627,4710,39486264,658
27159,10,2015,3,"Wadena County, Minnesota","Total, all industries",377,4712,4671,4615,43470589,717
27159,10,2015,4,"Wadena County, Minnesota","Total, all industries",374,4534,4493,4471,45308541,775
27161,10,2015,1,"Waseca County, Minnesota","Total, all industries",448,5111,5081,5082,52133864,788
27161,10,2015,2,"Waseca County, Minnesota","Total, all industries",440,5246,5349,5535,47749549,683
27161,10,2015,3,"Waseca County, Minnesota","Total, all industries",435,5492,5604,5468,52054306,725
27161,10,2015,4,"Waseca County, Minnesota","Total, all industries",436,5327,5182,5115,55186590,815
27163,10,2015,1,"Washington County, Minnesota","Total, all industries",5097,64769,64750,64852,732601361,870
27163,10,2015,2,"Washington County, Minnesota","Total, all industries",5130,66947,68778,70418,699839409,783
27163,10,2015,3,"Washington County, Minnesota","Total, all industries",5003,70683,70837,68866,729438000,800
27163,10,2015,4,"Washington County, Minnesota","Total, all industries",5030,69236,68910,68852,794694616,886
27165,10,2015,1,"Watonwan County, Minnesota","Total, all industries",266,3137,3123,3133,23941231,588
27165,10,2015,2,"Watonwan County, Minnesota","Total, all industries",268,3197,3254,3304,24828507,587
27165,10,2015,3,"Watonwan County, Minnesota","Total, all industries",267,3145,3232,3200,24821157,598
27165,10,2015,4,"Watonwan County, Minnesota","Total, all industries",272,3205,3226,3289,28758966,683
27167,10,2015,1,"Wilkin County, Minnesota","Total, all industries",184,1488,1470,1479,13222285,688
27167,10,2015,2,"Wilkin County, Minnesota","Total, all industries",183,1535,1555,1558,14348673,712
27167,10,2015,3,"Wilkin County, Minnesota","Total, all industries",179,1573,1629,1593,14808665,713
27167,10,2015,4,"Wilkin County, Minnesota","Total, all industries",178,1772,1562,1442,15844569,766
27169,10,2015,1,"Winona County, Minnesota","Total, all industries",1089,21330,21420,21364,198733893,715
27169,10,2015,2,"Winona County, Minnesota","Total, all industries",1083,21784,21842,21694,196012906,692
27169,10,2015,3,"Winona County, Minnesota","Total, all industries",1060,21535,21443,21628,198791232,710
27169,10,2015,4,"Winona County, Minnesota","Total, all industries",1066,21864,21845,21532,223639577,791
27171,10,2015,1,"Wright County, Minnesota","Total, all industries",2854,33185,32924,33373,310163994,719
27171,10,2015,2,"Wright County, Minnesota","Total, all industries",2863,34737,35680,36342,330447240,714
27171,10,2015,3,"Wright County, Minnesota","Total, all industries",2816,36536,36774,36139,349368955,737
27171,10,2015,4,"Wright County, Minnesota","Total, all industries",2826,35705,35266,34961,382264532,833
27173,10,2015,1,"Yellow Medicine County, Minnesota","Total, all industries",293,2505,2497,2523,22173697,680
27173,10,2015,2,"Yellow Medicine County, Minnesota","Total, all industries",296,2603,2675,2733,23387129,674
27173,10,2015,3,"Yellow Medicine County, Minnesota","Total, all industries",294,2679,2679,2658,23439646,675
27173,10,2015,4,"Yellow Medicine County, Minnesota","Total, all industries",293,2683,2702,2673,25975417,744
27999,10,2015,1,"Unknown Or Undefined, Minnesota","Total, all industries",19418,54569,55297,55798,1303517310,1816
27999,10,2015,2,"Unknown Or Undefined, Minnesota","Total, all industries",19872,57889,58909,59880,1209408674,1580
27999,10,2015,3,"Unknown Or Undefined, Minnesota","Total, all industries",18726,61646,61619,60694,1294926670,1624
27999,10,2015,4,"Unknown Or Undefined, Minnesota","Total, all industries",19033,63686,63600,62129,1356261570,1652
28001,10,2015,1,"Adams County, Mississippi","Total, all industries",847,9188,9116,9121,83609714,704
28001,10,2015,2,"Adams County, Mississippi","Total, all industries",834,9217,9328,9282,72624593,602
28001,10,2015,3,"Adams County, Mississippi","Total, all industries",829,9202,9126,9207,70431943,590
